timestamp_ms,rssi,snr,timestamp_s_server_side,total_packet_count_av,total_packet_count_gse,FlightState,dual_board_connectivity_state_flag,recovery_checks_complete_and_flight_ready,GPS_fix_flag,payload_connection_flag,camera_controller_connection_flag,GPS_latitude,GPS_longitude,navigationStatus,qw,qx,qy,qz
573000,0,0,573,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
574000,0,0,574,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
575000,0,0,575,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
576000,0,0,576,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
577000,0,0,577,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
578000,0,0,578,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
579000,0,0,579,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
580000,0,0,580,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
581000,0,0,581,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
582000,0,0,582,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
583000,0,0,583,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
584000,0,0,584,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
585000,0,0,585,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
586000,0,0,586,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
587000,0,0,587,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
588000,0,0,588,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
589000,0,0,589,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
590000,0,0,590,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
591000,0,0,591,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
592000,0,0,592,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
593000,0,0,593,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
594000,0,0,594,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
595000,0,0,595,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
596000,0,0,596,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
597000,0,0,597,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
598000,0,0,598,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
599000,0,0,599,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
600000,0,0,600,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
601000,0,0,601,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
602000,0,0,602,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
603000,0,0,603,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
604000,0,0,604,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
605000,0,0,605,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
606000,0,0,606,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
607000,0,0,607,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
608000,0,0,608,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
609000,0,0,609,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
610000,0,0,610,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
611000,0,0,611,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
612000,0,0,612,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
613000,0,0,613,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
614000,0,0,614,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
615000,0,0,615,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
616000,0,0,616,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
617000,0,0,617,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
618000,0,0,618,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
619000,0,0,619,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
620000,0,0,620,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
621000,0,0,621,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
622000,0,0,622,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
623000,0,0,623,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
624000,0,0,624,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
625000,0,0,625,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
626000,0,0,626,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
627000,0,0,627,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
628000,0,0,628,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
629000,0,0,629,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
630000,0,0,630,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
631000,0,0,631,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
632000,0,0,632,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
633000,0,0,633,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
634000,0,0,634,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
635000,0,0,635,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
636000,0,0,636,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
637000,0,0,637,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
638000,0,0,638,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
639000,0,0,639,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
640000,0,0,640,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
641000,0,0,641,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
642000,0,0,642,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
643000,0,0,643,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
644000,0,0,644,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
645000,0,0,645,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
646000,0,0,646,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
647000,0,0,647,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
648000,0,0,648,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
649000,0,0,649,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
650000,0,0,650,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
651000,0,0,651,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
652000,0,0,652,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
653000,0,0,653,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
654000,0,0,654,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
655000,0,0,655,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
656000,0,0,656,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
657000,0,0,657,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
658000,0,0,658,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
659000,0,0,659,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
660000,0,0,660,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
661000,0,0,661,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
662000,0,0,662,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
663000,0,0,663,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
664000,0,0,664,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
665000,0,0,665,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
666000,0,0,666,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
667000,0,0,667,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
668000,0,0,668,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
669000,0,0,669,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
670000,0,0,670,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
671000,0,0,671,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
672000,0,0,672,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
673000,0,0,673,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
674000,0,0,674,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
675000,0,0,675,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
676000,0,0,676,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
677000,0,0,677,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
678000,0,0,678,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
679000,0,0,679,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
680000,0,0,680,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
681000,0,0,681,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
682000,0,0,682,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
683000,0,0,683,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
684000,0,0,684,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
685000,0,0,685,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
686000,0,0,686,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
687000,0,0,687,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
688000,0,0,688,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
689000,0,0,689,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
690000,0,0,690,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
691000,0,0,691,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
692000,0,0,692,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
693000,0,0,693,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
694000,0,0,694,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
695000,0,0,695,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
696000,0,0,696,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
697000,0,0,697,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
698000,0,0,698,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
699000,0,0,699,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
700000,0,0,700,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
701000,0,0,701,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
702000,0,0,702,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
703000,0,0,703,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
704000,0,0,704,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
705000,0,0,705,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
706000,0,0,706,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
707000,0,0,707,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
708000,0,0,708,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
709000,0,0,709,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
710000,0,0,710,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
711000,0,0,711,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
712000,0,0,712,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
713000,0,0,713,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
714000,0,0,714,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
715000,0,0,715,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
716000,0,0,716,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
717000,0,0,717,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
718000,0,0,718,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
719000,0,0,719,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
720000,0,0,720,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
721000,0,0,721,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
722000,0,0,722,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
723000,0,0,723,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
724000,0,0,724,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
725000,0,0,725,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
726000,0,0,726,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
727000,0,0,727,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
728000,0,0,728,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
729000,0,0,729,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
730000,0,0,730,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
731000,0,0,731,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
732000,0,0,732,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
733000,0,0,733,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
734000,0,0,734,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
735000,0,0,735,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
736000,0,0,736,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
737000,0,0,737,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
738000,0,0,738,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
739000,0,0,739,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
740000,0,0,740,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
741000,0,0,741,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
742000,0,0,742,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
743000,0,0,743,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
744000,0,0,744,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
745000,0,0,745,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
746000,0,0,746,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
747000,0,0,747,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
748000,0,0,748,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
749000,0,0,749,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
750000,0,0,750,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
751000,0,0,751,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
752000,0,0,752,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
753000,0,0,753,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
754000,0,0,754,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
755000,0,0,755,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
756000,0,0,756,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
757000,0,0,757,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
758000,0,0,758,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
759000,0,0,759,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
760000,0,0,760,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
761000,0,0,761,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
762000,0,0,762,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
763000,0,0,763,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
764000,0,0,764,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
765000,0,0,765,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
766000,0,0,766,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
767000,0,0,767,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
768000,0,0,768,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
769000,0,0,769,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
770000,0,0,770,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
771000,0,0,771,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
772000,0,0,772,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
773000,0,0,773,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
774000,0,0,774,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
775000,0,0,775,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
776000,0,0,776,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
777000,0,0,777,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
778000,0,0,778,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
779000,0,0,779,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
780000,0,0,780,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
781000,0,0,781,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
782000,0,0,782,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
783000,0,0,783,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
784000,0,0,784,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
785000,0,0,785,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
786000,0,0,786,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
787000,0,0,787,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
788000,0,0,788,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
789000,0,0,789,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
790000,0,0,790,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
791000,0,0,791,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
792000,0,0,792,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
793000,0,0,793,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
794000,0,0,794,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
795000,0,0,795,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
796000,0,0,796,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
797000,0,0,797,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
798000,0,0,798,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
799000,0,0,799,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
800000,0,0,800,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
801000,0,0,801,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
802000,0,0,802,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
803000,0,0,803,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
804000,0,0,804,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
805000,0,0,805,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
806000,0,0,806,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
807000,0,0,807,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
808000,0,0,808,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
809000,0,0,809,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
810000,0,0,810,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
811000,0,0,811,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
812000,0,0,812,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
813000,0,0,813,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
814000,0,0,814,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
815000,0,0,815,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
816000,0,0,816,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
817000,0,0,817,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
818000,0,0,818,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
819000,0,0,819,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
820000,0,0,820,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
821000,0,0,821,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
822000,0,0,822,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
823000,0,0,823,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
824000,0,0,824,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
825000,0,0,825,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
826000,0,0,826,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
827000,0,0,827,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
828000,0,0,828,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
829000,0,0,829,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
830000,0,0,830,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
831000,0,0,831,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
832000,0,0,832,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
833000,0,0,833,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
834000,0,0,834,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
835000,0,0,835,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
836000,0,0,836,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
837000,0,0,837,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
838000,0,0,838,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
839000,0,0,839,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
840000,0,0,840,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
841000,0,0,841,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
842000,0,0,842,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
843000,0,0,843,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
844000,0,0,844,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
845000,0,0,845,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
846000,0,0,846,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
847000,0,0,847,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
848000,0,0,848,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
849000,0,0,849,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
850000,0,0,850,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
851000,0,0,851,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
852000,0,0,852,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
853000,0,0,853,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
854000,0,0,854,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
855000,0,0,855,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
856000,0,0,856,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
857000,0,0,857,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
858000,0,0,858,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
859000,0,0,859,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
860000,0,0,860,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
